"298,51109,1,2,1\n"
"298,36904,8,2,10\n"
"298,11266,7,2,1\n"
"298,937,3,2,1\n"
"298,55012,6,2,1\n"
"298,43353,7,2,12\n"
"298,1519,8,2,12\n"
"298,11285,7,2,8\n"
"298,762,5,2,1\n"
"298,31043,8,2,12\n"
"298,33071,8,2,1\n"
"298,17269,8,2,1\n"
"298,57140,3,2,1\n"
"298,41707,1,2,1\n"
"298,40960,5,2,12\n"
"298,51376,6,2,1\n"
"298,8142,8,2,1\n"
"298,14353,7,2,1\n"
"298,32887,7,2,12\n"
"298,40064,5,2,1\n"
"298,40454,8,2,12\n"
"298,504,4,2,1\n"
"298,32696,8,2,13\n"
"298,2890,7,2,1\n"
"298,37349,8,2,12\n"
"298,50102,1,2,1\n"
"298,15809,8,2,13\n"
"298,37141,8,2,13\n"
"298,28439,4,2,1\n"
"298,7024,2,2,1\n"
"298,20853,7,2,12\n"
"298,40815,9,2,12\n"
"298,30161,2,2,1\n"
"298,257,3,2,13\n"
"298,9041,8,2,12\n"
"298,10794,6,2,1\n"
"298,49438,7,2,12\n"
"298,37992,3,2,12\n"
"298,53504,1,2,1\n"
"298,52893,6,2,1\n"
"298,18679,9,2,24\n"
"298,40456,10,2,1\n"
"298,22535,8,2,24\n"
"298,29633,2,2,1\n"
"298,30831,6,2,10\n"
"298,10720,3,2,1\n"
"298,16782,6,2,1\n"
"298,39017,6,2,12\n"
"298,36386,1,2,1\n"
"298,48590,6,2,13\n"
"298,10620,6,2,26\n"
"298,21329,9,2,1\n"
"298,40603,4,2,1\n"
"298,10379,10,2,13\n"
"298,42260,3,2,13\n"
"298,49678,1,2,1\n"
"298,30073,2,2,1\n"
"298,33274,1,2,13\n"
"298,2385,6,2,1\n"
"298,1094,7,2,1\n"
"298,38693,7,2,3\n"
"298,37087,6,2,13\n"
"298,5530,7,2,25\n"
"298,44632,3,2,1\n"
"298,57034,7,2,1\n"
"298,528,6,2,1\n"
"298,1120,6,2,1\n"
"298,4026,6,2,1\n"
"298,7695,6,2,1\n"
"298,4793,4,2,1\n"
"298,11687,3,2,1\n"
"298,8671,1,2,1\n"
"298,37396,7,2,3\n"
"298,47257,5,2,12\n"
"298,39940,8,2,12\n"
"298,37569,6,2,12\n"
"298,39575,8,2,12\n"
"298,27957,5,2,4\n"
"298,31765,6,2,1\n"
"298,48556,8,2,12\n"
"298,33811,7,2,12\n"
"298,49318,8,2,1\n"
"298,41488,7,2,12\n"
"298,29995,2,2,1\n"
"298,22319,8,2,12\n"
"298,415,5,2,1\n"
"298,17068,5,2,1\n"
"298,49114,9,2,12\n"
"298,50768,5,2,1\n"
"298,45616,1,2,1\n"
"298,30559,2,2,1\n"
"298,2006,7,2,1\n"
"298,23057,4,2,1\n"
"298,50175,5,2,12\n"
"298,918,0,3,5\n"
"298,1604,0,3,0\n"
"298,38256,0,3,0\n"
"298,38735,0,6,0\n"
"298,22729,0,6,0\n"
"298,285,0,6,0\n"
"298,36649,0,6,0\n"
"298,12113,0,6,0\n"
"298,53439,0,6,0\n"
"298,3702,0,6,0\n"
"298,49709,0,6,0\n"
"298,18229,0,6,0\n"
"298,820,0,6,0\n"
"298,55772,0,6,0\n"
"298,35567,0,6,0\n"
"298,42897,0,6,0\n"
"298,33,0,6,0\n"
"298,1457,0,6,0\n"
"298,34984,0,6,0\n"
"298,10456,0,6,0\n"
"298,44212,0,6,0\n"
"298,53026,0,6,0\n"
"298,8937,0,6,0\n"
"298,949,0,6,0\n"
"298,52093,0,6,0\n"
"298,16742,0,6,0\n"
"298,861,0,6,0\n"
"298,50346,0,6,0\n"
"299,21327,0,1,0\n"
"299,51096,0,1,0\n"
"299,6408,0,2,1\n"
"299,37956,0,2,12\n"
"299,36864,0,2,25\n"
"299,30206,0,2,1\n"
"299,9989,0,2,11\n"
"299,31754,0,2,1\n"
"299,11633,0,2,10\n"
"299,36456,0,2,25\n"
"299,42603,0,2,2\n"
"299,53411,0,2,12\n"
"299,47398,0,2,4\n"
"299,49505,0,2,12\n"
"299,35425,0,2,1\n"
"299,36792,0,2,2\n"
"299,39014,0,2,1\n"
"299,2890,0,2,1\n"
"299,23289,0,2,12\n"
"299,23079,0,2,13\n"
"299,17895,0,2,24\n"
"299,10793,0,2,22\n"
"299,25303,0,2,1\n"
"299,49692,0,2,12\n"
"299,5630,0,2,11\n"
"299,452,0,2,1\n"
"299,18247,0,2,12\n"
"299,52619,0,2,12\n"
"299,14713,0,2,13\n"
"299,147,0,2,14\n"
"299,11739,0,2,13\n"
"299,37475,0,2,12\n"
"299,22145,0,2,10\n"
"299,512,0,2,1\n"
"299,40397,0,2,12\n"
"299,37377,0,2,1\n"
"299,24227,0,2,3\n"
"299,31378,0,2,1\n"
"299,21339,0,2,1\n"
"299,13759,0,2,24\n"
"299,25781,10,2,2\n"
"299,50602,0,2,13\n"
"299,21647,0,2,1\n"
"299,53587,0,2,12\n"
"299,30458,0,2,1\n"
"299,41389,0,2,12\n"
"299,48471,0,2,12\n"
"299,743,0,2,1\n"
"299,39547,0,2,12\n"
"299,53126,0,2,13\n"
"299,32212,0,3,0\n"
"299,31646,0,4,0\n"
"299,43387,0,6,0\n"
"299,48830,0,6,0\n"
"299,18055,0,6,0\n"
"299,54858,0,6,0\n"
"299,49981,0,6,0\n"
"299,19575,0,6,0\n"
"299,55996,0,6,0\n"
"299,15379,0,6,0\n"
"299,31463,0,6,0\n"
"299,31452,0,6,0\n"
"299,52611,0,6,0\n"
"299,52299,0,6,0\n"
"299,8115,0,6,0\n"
"299,7058,0,6,0\n"
"299,55153,0,6,0\n"
"300,37584,0,1,5\n"
"300,235,7,1,927\n"
"300,33038,0,1,7\n"
"300,33286,0,1,1\n"
"300,22147,0,2,13\n"
"300,10067,0,2,1\n"
"300,9989,0,2,11\n"
"300,28405,0,2,1\n"
"300,22789,0,2,12\n"
"300,32947,0,2,11\n"
"300,20787,0,2,13\n"
"300,10719,8,2,12\n"
"300,10897,0,2,1\n"
"300,21405,0,2,12\n"
"300,33354,0,2,22\n"
"300,32483,0,2,12\n"
"300,33798,0,2,1\n"
"300,1014,0,2,2\n"
"300,1575,9,2,25\n"
"300,12685,0,2,1\n"
"300,37597,0,2,13\n"
"300,16592,0,2,13\n"
"300,26349,0,2,13\n"
"300,22961,0,2,1\n"
"300,20919,0,2,1\n"
"300,34552,0,2,12\n"
"300,38671,0,2,24\n"
"300,22189,0,2,12\n"
"300,30531,0,2,1\n"
"300,17895,0,2,24\n"
"300,37105,0,2,12\n"
"300,28891,0,2,25\n"
"300,15613,9,2,13\n"
"300,3210,0,2,2\n"
"300,10794,0,2,1\n"
"300,39198,0,2,12\n"
"300,32065,0,2,1\n"
"300,1579,0,2,25\n"
"300,22535,0,2,24\n"
"300,22673,0,2,9\n"
"300,35658,0,2,1\n"
"300,9136,9,2,6\n"
"300,32949,0,2,12\n"
"300,35818,0,2,12\n"
"300,23441,0,2,1\n"
"300,36502,0,2,24\n"
"300,6231,0,2,1\n"
"300,10531,0,2,1\n"
"300,1506,0,2,1\n"
"300,5460,0,2,1\n"
"300,34430,0,2,1\n"
"300,34533,0,2,1\n"
"300,36038,9,2,10\n"
"300,33850,0,2,12\n"
"300,30514,0,2,1\n"
"300,19815,0,2,12\n"
"300,23623,0,2,12\n"
"300,20931,0,2,12\n"
"300,524,0,2,1\n"
